P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,Activity
3.363723081,1.004659802,-0.220404834,0.856773089,0.106507474,-0.388898544,0.518363258,0.964743331,0.322181428,0.575592937,-0.593702843,0.397044565,0.400346965,-0.349419683,-0.116084358,-0.194034409,0.270632166,-0.017648695,-0.082563661,0.374641454,0.341913069,-0.324336133,0.050594332,-0.037313469,0.009056026,0.045255683,-0.194339446,0.318834279,-0.010302267,-0.108518014,0.043374858,0.194312951,-0.141894663,0.239849962,-0.111019396,2
3.284954924,1.013173564,-0.355885545,0.761006703,-0.109783089,-0.402312679,0.826566056,0.763507985,0.2131756,0.355572886,-0.411393166,-0.030072499,0.585337394,-0.142284054,-0.097921414,0.117386242,0.147840738,-0.197260962,-0.189329231,0.466460938,0.198075228,-0.071186305,0.027921478,-0.091461213,0.006496318,-0.12130366,0.004865203,0.132567255,-0.007613819,0.165274123,0.128439877,-0.05509901,-0.196752446,0.152997686,-0.029429076,2
3.289028566,0.95120439,-0.356513629,0.99296226,-0.00915745,-0.403627878,0.834612284,0.595746079,0.305621443,-0.180973878,-0.381531027,0.467787609,0.742163738,0.151781279,-0.153163534,-0.179394852,0.094514183,-0.265487261,0.551534809,0.346575405,-0.07377187,-0.318341858,0.029465885,-0.209175435,0.151796933,0.080815502,0.071184271,0.267936934,0.045804896,-0.01717813,0.058779354,0.09936688,-0.092443967,-0.018648378,0.189724374,2
3.360056327,1.027796886,-0.309140596,0.903478552,0.082379495,-0.335062661,0.754044578,0.695494265,0.165186939,0.279331099,-0.497752325,0.503318251,0.552403168,-0.150390749,-0.176522292,-0.11912562,-0.082948923,-0.105808984,0.561179655,0.655538764,-0.354406538,-0.170558702,0.157693398,-0.223410955,0.150854154,0.101805342,-0.231471726,0.245183806,0.04577399,0.055921131,-0.113306273,0.234897677,-0.087146235,-0.106824012,0.167030768,2
2.949743297,0.787326649,-0.169656243,0.390764673,-0.021567546,-0.176854785,0.41331983,0.647972231,0.480699117,-0.376457505,-0.214086413,0.705832836,0.180727158,0.35180371,-0.019144967,-0.313669973,0.243340805,-0.396532504,0.100937854,0.182841372,-0.544687609,0.051898556,0.128255521,-0.227950109,-0.555546431,0.186430315,0.102835202,-0.013455017,0.037966922,0.346878216,-0.025415847,0.229483749,0.066046933,0.077544462,-0.014634973,2
2.818139637,1.208328384,-0.240970004,0.588770189,0.019045002,0.028516062,0.313063291,0.734241752,0.566145201,-0.69223897,-0.322816749,1.057530026,0.40483872,-0.054165045,0.195526476,-0.271108964,0.130881584,-0.146058607,0.238424483,0.124912419,-0.090118691,-0.134391417,0.048659669,-0.07813986,-0.613962181,0.203477616,0.344974682,-0.086965515,0.073802779,0.304386537,0.006053894,0.183836353,0.087462192,0.22987628,0.083956779,2
3.037247757,0.901109525,-0.129040187,0.637175137,0.158504384,-0.477814567,0.157988119,0.508407283,0.360224783,0.73918202,-0.300545263,0.679810512,0.743457861,0.086475755,-0.125713758,-0.212093065,0.278939753,-0.548109729,0.319726162,0.370479576,-0.279860271,-0.163324344,0.351443205,-0.41574387,-0.077651861,0.208718676,0.221714909,0.087624334,-0.111306433,0.068753724,0.208769864,0.08618329,-0.343173689,0.135094295,0.008481549,2
3.152948587,0.876236839,-0.127001448,0.632283185,0.104039925,-0.392094227,0.033396351,0.417593787,0.271196428,0.56219652,-0.397405084,0.756250108,0.704818255,0.102777648,-0.0792048,-0.193300665,0.257445863,-0.554304504,0.153180613,0.394226592,0.275729793,-0.390962362,0.053210935,-0.330204714,0.064359651,0.200611614,0.058941236,-0.097918441,-0.113784742,-0.021724819,0.136562233,0.186664819,-0.250777694,0.305022529,-0.111455099,2
3.120295295,1.035875271,-0.157578963,0.516382249,0.179116948,-0.658128479,0.235669423,0.453485776,0.365418913,0.323773491,-0.531361129,0.483435882,0.637360425,-0.218749483,-0.153415239,-0.104870237,0.232882838,0.239031756,0.702387105,-0.011256343,0.06994815,-0.264909572,0.090710011,-0.052776472,-0.036655021,0.258980525,-0.048220893,0.30813994,0.14793728,0.119773786,0.152012391,0.170970009,-0.067423976,0.106638341,0.209284667,2
2.751982208,1.485988574,-0.292948907,0.539164707,0.087043473,-0.29059993,0.211831642,0.451706992,0.359375081,0.031391371,-0.332065468,0.782977288,0.619522446,-0.16980696,0.155068552,-0.158878493,-0.030526849,0.077908481,0.723427594,0.152130193,-0.033398376,-0.43553721,0.09475634,-0.060569031,-0.175911948,0.126427443,0.204685009,0.034161923,-0.06331701,0.252468033,0.123329838,0.425640086,-0.303163589,0.185145507,0.021480018,2
2.570596404,1.611234612,-0.428423451,0.57740348,-0.024398179,-0.077525549,0.54753593,0.5306355,0.223917726,0.052445575,-0.096663529,0.628016756,0.500205579,-0.109364975,0.065877018,-0.009335829,-0.095238357,-0.180251769,0.146113961,0.46823512,-0.466391359,-0.076875727,0.221969918,-0.207397321,-0.058425134,0.172917333,0.207286794,0.026686219,-0.058882587,0.351577127,0.172147024,0.395882336,-0.207564278,0.147657993,-0.038329842,2
2.387416725,1.386798961,-0.43091845,0.595194126,0.050260664,0.118283716,0.844950274,0.458734606,0.460575424,-0.652550637,-0.073690143,0.828297035,0.598725489,-0.013719812,0.034503583,0.107618316,-0.173034719,-0.481834014,-0.133409393,0.576354805,-0.149832852,0.007032493,-0.071478362,-0.21920328,-0.019787647,0.249680142,-0.005764569,-0.21986597,0.021670185,0.276018913,0.179431023,0.227450136,-0.187744461,0.05063296,-0.140440505,2
2.383363073,1.45165917,-0.374887847,0.561925173,0.136375721,0.374064763,0.681610123,0.681106307,0.441375806,-0.699173466,-0.233907618,0.868284789,0.619599611,-0.148020206,0.356017927,0.006899942,-0.242537151,-0.456242806,0.185695007,0.477656745,0.269768497,-0.158784281,-0.157794148,-0.165700357,-0.037652536,0.141292512,0.05806968,-0.189885568,-0.069875003,0.035465177,0.042669135,0.042902999,-0.194496675,0.08704704,-0.083851404,2
2.337842968,1.162331861,-0.219019533,0.171386237,0.136772607,0.134796366,0.42904373,0.719386147,0.532703091,-0.314062581,0.097009916,0.426613733,0.466792123,0.1281398,0.135539376,-0.435645646,0.321014023,-0.310587335,0.084873157,0.370008115,0.250103386,-0.117517546,-0.09155775,-0.294649031,-0.165661559,0.157104235,0.34405353,-0.089327456,0.147400239,0.050805882,0.029961723,0.146379437,-0.363666867,0.032479187,0.096783708,2
-2.456340643,0.641506598,0.629615814,0.085409672,0.14003946,0.216615165,0.355356603,-0.291544446,0.502407845,0.231190045,0.234176187,-0.240583951,0.113698867,0.510351725,-0.241988449,-0.064594156,-0.145027012,-0.023716234,-0.323953585,0.007091712,-0.156447821,0.188561606,-0.022128618,-0.207516653,-0.241375153,-0.246325332,0.174683812,-0.060822714,0.097583131,0.372140871,-0.23318285,0.185973923,-0.071492598,0.107412612,-0.162958642,5
-2.806519422,-0.023161065,1.064287117,0.29986925,0.215924977,-0.210947563,-0.135297715,-0.105005431,0.173258783,0.452932839,-0.014719641,0.078313495,-0.059171049,0.3818902,-0.147173153,-0.016963118,0.048796145,0.080588065,-0.21361892,0.068862572,-0.259793324,0.103923109,0.03257702,-0.083252548,-0.155559296,0.083495623,-0.186571414,0.053033829,-0.001750684,0.237987953,-0.196175675,-0.01658785,0.072364203,0.084259757,-0.176253769,5
-2.971553625,-0.796442973,1.158273532,0.202663133,-0.153504794,-0.553661606,-0.087032964,0.223665568,-0.061128574,0.237177978,0.164681403,-0.236342049,0.09667908,0.193940254,0.035724814,0.259633625,0.204305971,-0.211198149,-0.20912859,0.081157132,-0.220270296,-0.155525353,-0.172942883,-0.10451572,-0.115551836,-0.171259152,-0.185432943,0.118391067,-0.061807653,0.235931857,0.021799844,-0.233894847,0.019634437,0.04984529,-0.077381583,5
-2.841599132,-0.357189183,1.239457081,0.157134562,-0.044027973,-0.391480725,-0.19533086,0.118238756,0.102809516,0.168753694,-0.232692074,-0.069451547,0.007636311,0.03069792,-0.142914763,0.017578239,-0.099099702,-0.175280121,-0.212205785,0.261234665,-0.030150341,-0.068523827,-0.093131653,-0.148310527,0.152726582,0.108966983,-0.117459594,-0.082929549,-0.160121495,0.116181794,-0.07086838,-0.150009709,0.154627452,-0.072945407,0.068419237,5
-2.812088658,-0.247416298,1.15106399,0.086198623,0.253170044,0.325610613,0.087913168,0.466053552,0.079147047,-0.188651619,0.041693557,-0.249885381,-0.213355194,0.010953299,-0.096557061,0.033713163,-0.044813548,0.106208923,0.241982486,-0.156501187,0.235233407,-0.086870933,-0.008551899,-0.080703097,0.280108933,0.155982996,-0.019354989,-0.008737735,-0.085859653,-0.004573755,-0.140888801,0.265532743,0.068361322,0.013198164,-0.019612602,5
-2.96984461,-0.721348003,1.121185935,0.255516241,0.100194367,0.106907613,0.3056897,0.270791145,-0.212809171,-0.462696561,0.394593671,-0.521350943,0.003746223,0.025315339,-0.261306766,0.366026959,0.210601243,0.098657878,0.167949689,-0.203335043,0.218142495,-0.085047599,0.262525788,-0.005630072,0.244363869,0.109555558,0.094953115,-0.041648405,-0.204061819,0.065745283,0.083038127,0.344005397,-0.158864979,0.204466396,-0.023401663,5
-2.924418002,-0.680098715,1.161125956,0.066003555,-0.094311799,-0.033441817,0.342647332,0.301718325,0.072999202,0.396882283,0.31802503,-0.423118597,-0.151479972,0.095280917,-0.35377544,0.206670493,0.110286896,-0.291401542,-0.26163393,0.073301366,-0.20557397,0.055261364,0.115448904,0.105255428,0.328390138,0.027620133,0.104230495,0.012110712,-0.296176802,0.117249837,0.076458193,-0.024289459,0.00419853,-0.055374743,0.027439887,5
-2.806564691,-0.338047178,1.170733136,0.113453354,0.043716557,-0.162752308,0.126895746,0.169575061,0.24901969,0.257092157,-0.005813096,-0.058506714,-0.239374797,0.061724621,-0.200929122,-0.052979099,0.05767717,-0.150355024,0.142419781,-0.346335748,0.172398693,-0.025897624,-0.1535598,0.153546195,0.235534372,0.028404978,-0.163968713,0.016091779,-0.14914751,0.00738521,-0.042741529,0.136854363,0.108513012,-0.12972448,-0.129339667,5
-2.777400139,-0.266892349,1.264115038,0.06940857,-0.076774193,-0.56516233,-0.169577944,-0.056250928,0.367239343,0.261420271,-0.224562313,-0.049004316,-0.137197751,-0.152683277,-0.187053169,-0.005250537,-0.010918724,-0.191376608,-0.18023951,0.165671059,0.010186565,0.001870391,0.113070707,0.002893136,0.000721601,0.001679114,-0.223972723,-0.04975782,-0.155579215,0.036333857,0.022023431,0.295149221,0.14417479,0.094085549,-0.168148202,5
-2.785721015,-0.086067801,1.187572146,0.231001092,0.034732179,-0.263423712,-0.083208802,0.061819517,0.221746149,0.277137369,0.048171054,-0.186861925,-0.288417959,-0.250657705,-0.151741603,-0.14001496,0.101215339,-0.08995647,-0.234465637,0.235793764,-0.178887503,0.034232301,0.159351144,0.218905347,-0.060068244,0.022958588,0.189326395,-0.092494323,-0.265212176,0.004980273,-0.017032952,0.25736566,0.123876279,0.011075073,-0.059925822,5
-2.812750522,-0.194728202,1.120451161,0.276532494,0.267044892,0.210495799,0.090305844,0.347035305,-0.021176468,0.140889814,0.161794461,-0.000462562,-0.347653536,0.06087044,-0.059241246,0.033740979,0.050085002,0.018734057,0.162467738,-0.193238468,0.172318779,0.040298283,0.02507117,0.211073137,0.100587319,0.151001202,0.185299593,0.057619756,-0.153067558,0.03404325,-0.213109778,0.186818761,-0.135315099,-0.100922137,-0.048723974,5
-2.875244722,-0.432698739,1.100236384,0.287503596,0.257928187,0.26218147,0.15098614,0.561908553,-0.234026204,-0.056737435,0.093334051,0.20451894,-0.187369469,0.143749744,-0.126053792,0.192850214,0.01145823,-0.015035588,0.095941501,-0.157708279,0.045267249,0.085062884,-0.157654016,0.094097758,0.064852268,0.268456374,0.121693017,0.00952201,-0.158282261,0.052635843,-0.311035722,0.027356089,-0.279783517,-0.027191813,0.013051777,5
-3.000243057,-0.757289239,1.141991089,0.408757971,0.197894239,0.211258834,0.379414123,0.445795068,-0.400420522,-0.365125843,0.311176645,-0.018026447,-0.187826855,0.028716121,-0.214164654,0.182319036,0.088997735,-0.023731109,-0.009692388,0.109880759,0.102341302,0.00326724,-0.071991697,0.138957731,0.010578279,0.252446839,0.246133966,-0.214421151,-0.001196546,-0.023656759,-0.105022285,0.31878043,0.142926253,-0.088060206,-0.030767309,5
-2.9641577,-0.76366138,1.204230408,0.433773552,0.08283558,-0.297677905,-0.073122705,0.064836346,-0.485142396,-0.201730096,0.237089348,-0.119158646,-0.053911371,-0.112063999,-0.224411761,0.242185198,0.205716367,-0.012570238,0.029357364,0.162419532,0.008302542,-0.217292999,0.100619136,0.102548178,-0.031672424,0.218822704,0.145941935,-0.028819362,0.154677307,0.188649517,0.158268403,0.448304693,0.310550396,-0.058720663,0.074951093,5
-2.975224231,-0.778229254,1.275960687,0.297074969,0.101025847,-0.235781894,0.044718093,0.407382297,-0.207100601,0.035894318,0.238063755,0.038762068,-0.109086143,0.069083509,-0.134821359,0.023487236,0.170896025,0.236407437,0.18726996,-0.152389247,0.210807399,-0.23293614,-0.118923246,0.24815304,-0.127779059,0.291487943,0.068696604,0.092959573,0.23843251,0.214546129,0.070165846,0.270979217,0.162033272,-0.004143628,-0.175361366,5
-2.189015246,1.278452135,0.659658411,0.20808211,0.35898752,-0.179364838,-0.441848302,-0.869592571,0.087185028,0.154226424,-0.520289369,0.071652825,0.026884062,0.034403361,0.074604504,-0.037217268,-0.155410637,-0.637772918,-0.338267977,-0.02822109,-0.090130774,0.129515158,0.086887591,-0.006916463,-0.04860745,-0.026875831,-0.145195653,0.181138781,0.197777839,0.132689539,-0.145128674,-0.121561359,0.278958118,-0.145494152,-0.207178917,5
-2.685970055,0.472707391,0.929816244,0.392936605,0.378116139,-0.303089316,-0.285953263,-0.597867269,0.22079656,0.027679399,-0.361133377,-0.12570621,-0.02000616,-0.06835022,-0.209168273,-0.207967787,0.152933173,-0.39671596,0.119622006,-0.370492746,0.089262396,-0.058756203,0.136902079,0.17054366,0.025406147,-0.022257823,-0.152154148,0.337643328,0.064615777,0.189854449,-0.082995193,-0.023049219,0.131108175,-0.114411152,-0.273739823,5
-2.202024349,0.778242553,1.08775565,-0.294365529,-0.204204547,-0.097021128,-0.386896281,-0.519326017,0.812949788,0.259587929,-0.498532072,-0.16818683,-0.206227278,-0.393491586,-0.218011486,-0.197678063,-0.17308248,-0.545293032,-0.206436598,-0.05102489,-0.05333196,0.251411781,0.231740163,0.182961452,-0.000192447,-0.315354372,0.015782887,-0.071977269,0.04655301,0.117386226,0.096157723,0.0597582,-0.095171022,0.114580207,-0.14684683,5
-2.195117454,0.732895671,1.046403159,-0.278359792,-0.148796844,-0.058305379,-0.258422831,-0.410700737,0.887045236,-0.036791226,-0.367144761,-0.176319095,-0.257859034,-0.24490773,-0.292856724,-0.274984929,-0.054186322,-0.398882865,-0.186465448,-0.14757145,0.046776391,0.218036743,0.090924549,0.091264292,-0.0348268,-0.270704483,-0.036299678,-0.154137388,0.07399691,0.101444815,-0.018185114,0.090504563,-0.103770426,0.037469946,-0.126916811,5
-2.661947709,0.065325742,1.034961222,0.027513636,0.181666504,0.142295468,0.097079668,0.134024111,0.222295993,0.341441628,-0.128011069,-0.195321409,-0.155366382,0.101651337,-0.011849942,-0.046637912,-0.081676828,-0.114242803,0.178704263,-0.396028064,0.239059422,0.117081163,-0.286753448,-0.027199591,0.130833247,0.192852497,-0.092157816,-0.068890022,0.057956565,0.21985874,-0.317174156,-0.121118244,-0.022765956,-0.309267595,-0.077807119,5
-2.636700381,-0.169713783,1.210581733,-0.173144052,-0.098477785,-0.11335116,-0.169240451,0.107715915,0.174478525,0.477064757,-0.258296269,0.034296449,-0.202525299,-0.212333589,0.058856561,0.084634411,-0.05440001,-0.254577172,0.179492415,-0.402241789,-0.103721474,0.146639525,0.135732806,-0.156474635,0.130098742,0.1378636,-0.161069923,0.050949292,0.153116079,0.226757975,0.034954081,-0.02683171,-0.101478695,-0.172542251,0.012061753,5
-2.530660679,0.299812647,1.069533682,0.009726723,0.018462033,-0.029079712,0.003138317,-0.191891514,0.283189275,0.509879195,0.0662727,-0.027617984,-0.15089824,0.198534693,-0.199628104,0.029755609,-0.123633312,-0.111537419,-0.223098039,-0.051395177,-0.158063294,0.327697459,0.020406765,-0.009646657,-0.026948893,-0.037758413,0.147758521,-0.193722369,0.059299681,0.306584301,-0.030558305,0.096451218,-0.143801049,0.011744704,-0.226675217,5
-2.598091667,0.543498383,1.073388714,0.393200874,0.210201295,0.01710583,-0.180133625,-0.448351069,-0.04919927,0.424329569,-0.311717827,-0.031855452,0.12720618,0.011622887,-0.164196564,0.01189591,0.019733478,-0.040086367,-0.047847718,0.013249652,0.100994018,0.467396292,0.155952711,0.220442142,-0.107276983,-0.077123653,0.265604107,-0.15406204,-0.059501547,0.167512906,-0.018216692,-0.031335387,-0.099263261,-0.048367544,-0.083363669,5
-2.635903038,0.357208573,1.099786,0.320777655,0.224534801,0.025400993,-0.142283831,-0.480964729,-0.071136486,-0.156261682,-0.330073306,0.177727233,0.169818635,0.135604187,-0.100079428,0.039378181,-0.115715312,-0.073398465,0.074539012,-0.238640661,0.264112648,0.197379854,0.065133484,0.417494718,0.024009873,-0.175926665,0.181996184,-0.121741767,-0.074684529,0.0130168,0.154139831,0.01768948,-0.159383086,0.130580223,0.029630746,5
-2.667736802,-0.313559937,1.36807845,0.024444181,0.012286625,-0.135179021,-0.210520666,-0.320355004,0.09751598,-0.204279923,-0.106708864,0.375732204,-0.148424469,0.254178263,-0.020266867,0.201690914,-0.048191434,-0.239007088,-0.104112275,0.152500928,0.160207757,0.201042118,0.265601168,0.469590533,0.219036817,-0.010891935,-0.017707369,-0.333367196,-0.141373984,0.125227774,0.141300548,0.146588632,-0.046214786,0.111202355,-0.074880909,5
-2.837784533,-0.533383585,1.345944963,0.067088511,0.102724306,0.131533335,0.006423844,0.243770045,0.148796357,-0.147063905,-0.007440096,-0.056037976,-0.253697787,0.006754872,-0.243665743,0.204804102,0.119272819,-0.135138622,0.090916833,0.311376913,-0.253801745,0.437960035,0.318695367,0.062379684,0.042865572,-0.026908782,0.089615491,-0.145603093,-0.240488547,0.135834595,-0.091241258,0.08265343,-0.061085159,-0.051532677,0.059847833,5
-2.916431511,-0.588951826,1.290128087,0.1945227,0.192479292,0.037124723,-0.055898656,0.220473541,0.165510113,-0.14377415,0.038328647,0.089610599,-0.148145288,0.142676631,-0.386239591,0.125262437,0.001596447,0.338192544,0.297782521,-0.284516278,-0.075580834,0.222692355,0.116039344,-0.045579204,0.135250096,-0.06207957,-0.137895596,0.061814924,-0.230316334,0.161266801,-0.109579401,-0.090306032,-0.356132599,-0.018466381,-0.013150886,5
-2.99869058,-0.863473487,1.234122624,0.198572091,0.00171705,-0.329506141,0.020527211,0.079765849,0.192830729,-0.09014688,0.271621387,0.243567096,-0.035722195,0.437152944,-0.083584497,-0.051338289,0.032776691,0.288836945,0.028184163,-0.06812994,0.011819858,-0.159104663,-0.127922616,0.112175335,-0.126342457,0.108201178,-0.104009755,0.08371894,-0.003279666,0.275018025,-0.089334627,0.002773059,-0.021495896,-0.147698907,-0.004463646,5
-3.042449233,-0.936478413,1.159226967,0.062502779,-0.018982926,-0.120411287,0.306702752,0.507987155,0.128483894,0.278383337,0.265081766,-0.086875986,-0.085988087,0.142184747,0.080167563,0.139616186,-0.063648514,-0.118578194,-0.074517271,0.24006665,-0.310828223,0.229667965,-0.030187268,0.031174468,-0.223978453,-0.104175786,0.111253654,0.247923506,-0.013423065,0.275341897,-0.18279975,0.019795665,0.277738369,-0.084536749,0.008548932,5
-2.960110756,-0.956362766,1.237070326,0.010466189,-0.197115004,-0.421954105,0.373527925,0.070576372,0.12859173,-0.002181957,0.191595367,0.17880786,-0.016023295,0.1512728,-0.227035148,0.067818327,-0.221249232,-0.226612738,-0.222045365,0.195742567,-0.264281159,0.137798526,0.098981161,0.069264322,-0.028136819,0.009881901,0.20970913,-0.152665113,-0.176107235,0.04105347,-0.064067678,0.04943674,0.275633917,-0.014673235,0.118781443,5
